battery_id,ship_name,ship_type,country,battery_name,shell_size_inch,shell_weight_pounds,max_rate_of_fire_shoot_per_min,max_rate_of_fire_per_2_min,range_yards,damage_rating,caliber_length,distance_yards,distance_kyd,rate_of_fire,range_band,horizontal_penetration_inch,vertical_penetration_inch
32,Itsukushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,4000.0,4.0,0.6,Short,0.6,11.3
32,Itsukushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,6000.0,6.0,0.6,Short,0.9,9.5
32,Itsukushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,8000.0,8.0,0.6,Medium,1.2,8.0
32,Itsukushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,10000.0,10.0,0.6,Medium,1.5,6.8
32,Itsukushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,12000.0,12.0,0.6,Medium,1.7,6.2
33,Itsukushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,2000.0,2.0,7.0,Short,0.0,2.6
33,Itsukushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,4000.0,4.0,5.3,Medium,0.1,1.8
33,Itsukushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,6000.0,6.0,4.1,Medium,0.3,1.5
33,Itsukushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,8000.0,8.0,3.2,Long,0.5,1.2
33,Itsukushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,10000.0,10.0,3.0,Long,0.6,1.2
34,Itsukushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,2000.0,2.0,0.6,Short,0.3,13.3
34,Itsukushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,4000.0,4.0,0.6,Short,0.6,11.3
34,Itsukushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,6000.0,6.0,0.6,Short,0.9,9.5
34,Itsukushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,8000.0,8.0,0.6,Medium,1.2,8.0
34,Itsukushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,10000.0,10.0,0.6,Medium,1.5,6.8
34,Itsukushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,12000.0,12.0,0.6,Medium,1.7,6.2
35,Itsukushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,2000.0,2.0,7.4,Short,0.0,3.3
35,Itsukushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,4000.0,4.0,5.7,Short,0.2,2.1
35,Itsukushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,6000.0,6.0,4.4,Medium,0.2,1.6
35,Itsukushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,8000.0,8.0,3.5,Long,0.4,1.4
35,Itsukushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,10000.0,10.0,2.8,Long,0.7,1.2
36,Matsushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,2000.0,2.0,0.6,Short,0.3,13.3
36,Matsushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,4000.0,4.0,0.6,Short,0.6,11.3
36,Matsushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,6000.0,6.0,0.6,Short,0.9,9.5
36,Matsushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,8000.0,8.0,0.6,Medium,1.2,8.0
36,Matsushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,10000.0,10.0,0.6,Medium,1.5,6.8
36,Matsushima,LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,12000.0,12.0,0.6,Medium,1.7,6.2
37,Matsushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,2000.0,2.0,7.0,Short,0.0,2.6
37,Matsushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,4000.0,4.0,5.3,Medium,0.1,1.8
37,Matsushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,6000.0,6.0,4.1,Medium,0.3,1.5
37,Matsushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,8000.0,8.0,3.2,Long,0.5,1.2
37,Matsushima,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,10000.0,10.0,3.0,Long,0.6,1.2
38,Matsushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,2000.0,2.0,0.6,Short,0.3,13.3
38,Matsushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,4000.0,4.0,0.6,Short,0.6,11.3
38,Matsushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,6000.0,6.0,0.6,Short,0.9,9.5
38,Matsushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,8000.0,8.0,0.6,Medium,1.2,8.0
38,Matsushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,10000.0,10.0,0.6,Medium,1.5,6.8
38,Matsushima (1902),LightCruiser,Japan,32cm/38 M1887,12.6,992.0,0.3,0.6,11390.0,42.0,38.0,12000.0,12.0,0.6,Medium,1.7,6.2
39,Matsushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,9899.0,12.0,40.0,2000.0,2.0,7.4,Short,0.0,3.3
39,Matsushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,9899.0,12.0,40.0,4000.0,4.0,5.7,Short,0.2,2.1
39,Matsushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,9899.0,12.0,40.0,6000.0,6.0,4.4,Medium,0.2,1.6
39,Matsushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,9899.0,12.0,40.0,8000.0,8.0,3.5,Medium,0.4,1.4
39,Matsushima (1902),LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,9899.0,12.0,40.0,10000.0,10.0,2.8,Long,0.7,1.2
40,Kongo,ArmoredCruiser,Japan,17cm RKL/25 C/74,6.7,118.0,3.5,7.0,6294.0,18.0,25.0,2000.0,2.0,6.9,Short,0.1,3.9
40,Kongo,ArmoredCruiser,Japan,17cm RKL/25 C/74,6.7,118.0,3.5,7.0,6294.0,18.0,25.0,4000.0,4.0,5.2,Medium,0.2,3.0
40,Kongo,ArmoredCruiser,Japan,17cm RKL/25 C/74,6.7,118.0,3.5,7.0,6294.0,18.0,25.0,6000.0,6.0,4.0,Medium,0.4,2.5
40,Kongo,ArmoredCruiser,Japan,17cm RKL/25 C/74,6.7,118.0,3.5,7.0,6294.0,18.0,25.0,8000.0,8.0,3.9,Medium,0.5,2.4
41,Kongo,ArmoredCruiser,Japan,15cm RKL/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,2000.0,2.0,6.9,Short,0.1,3.4
41,Kongo,ArmoredCruiser,Japan,15cm RKL/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,4000.0,4.0,5.1,Medium,0.2,2.6
41,Kongo,ArmoredCruiser,Japan,15cm RKL/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,6000.0,6.0,4.0,Medium,0.4,2.1
41,Kongo,ArmoredCruiser,Japan,15cm RKL/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,8000.0,8.0,3.9,Medium,0.4,2.1
42,Chiyoda,ArmoredCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,2000.0,2.0,7.4,Short,0.0,3.3
42,Chiyoda,ArmoredCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,4000.0,4.0,5.7,Short,0.2,2.1
42,Chiyoda,ArmoredCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,6000.0,6.0,4.4,Medium,0.2,1.6
42,Chiyoda,ArmoredCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,8000.0,8.0,3.5,Long,0.4,1.4
42,Chiyoda,ArmoredCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,10000.0,10.0,2.8,Long,0.7,1.2
43,Maya,PatrolGunboat,Japan,21cm RKL/22 C/67,8.3,217.2,0.8,1.6,6124.0,23.0,22.0,2000.0,2.0,1.6,Short,0.4,4.7
43,Maya,PatrolGunboat,Japan,21cm RKL/22 C/67,8.3,217.2,0.8,1.6,6124.0,23.0,22.0,4000.0,4.0,1.6,Medium,0.7,3.7
43,Maya,PatrolGunboat,Japan,21cm RKL/22 C/67,8.3,217.2,0.8,1.6,6124.0,23.0,22.0,6000.0,6.0,1.6,Medium,0.8,3.2
43,Maya,PatrolGunboat,Japan,21cm RKL/22 C/67,8.3,217.2,0.8,1.6,6124.0,23.0,22.0,8000.0,8.0,1.6,Medium,0.8,3.1
44,Maya,PatrolGunboat,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,2000.0,2.0,6.0,Medium,0.1,1.3
44,Maya,PatrolGunboat,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,4000.0,4.0,4.1,Long,0.2,1.0
44,Maya,PatrolGunboat,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,6000.0,6.0,2.4,Extreme,0.8,0.9
45,Saikyo Maru,ArmedMerchantCruiser,Japan,4.7in/40 EOC Pattern P,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,2000.0,2.0,7.0,Short,0.0,2.6
45,Saikyo Maru,ArmedMerchantCruiser,Japan,4.7in/40 EOC Pattern P,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,4000.0,4.0,5.3,Medium,0.1,1.8
45,Saikyo Maru,ArmedMerchantCruiser,Japan,4.7in/40 EOC Pattern P,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,6000.0,6.0,4.1,Medium,0.3,1.5
45,Saikyo Maru,ArmedMerchantCruiser,Japan,4.7in/40 EOC Pattern P,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,8000.0,8.0,3.2,Long,0.5,1.2
45,Saikyo Maru,ArmedMerchantCruiser,Japan,4.7in/40 EOC Pattern P,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,10000.0,10.0,3.0,Long,0.6,1.2
46,Katsuragi,LightCruiser,Japan,17cm RKL/25 C/74,6.7,118.0,3.5,7.0,6294.0,18.0,25.0,2000.0,2.0,6.9,Short,0.1,3.9
46,Katsuragi,LightCruiser,Japan,17cm RKL/25 C/74,6.7,118.0,3.5,7.0,6294.0,18.0,25.0,4000.0,4.0,5.2,Medium,0.2,3.0
46,Katsuragi,LightCruiser,Japan,17cm RKL/25 C/74,6.7,118.0,3.5,7.0,6294.0,18.0,25.0,6000.0,6.0,4.0,Medium,0.4,2.5
46,Katsuragi,LightCruiser,Japan,17cm RKL/25 C/74,6.7,118.0,3.5,7.0,6294.0,18.0,25.0,8000.0,8.0,3.9,Medium,0.5,2.4
47,Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,2000.0,2.0,6.0,Medium,0.1,1.3
47,Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,4000.0,4.0,4.1,Long,0.2,0.8
47,Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,6000.0,6.0,2.4,Extreme,0.8,0.9
48,Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,2000.0,2.0,6.9,Short,0.1,3.4
48,Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,4000.0,4.0,5.1,Medium,0.2,2.6
48,Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,6000.0,6.0,4.0,Medium,0.4,2.1
48,Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,8000.0,8.0,3.9,Medium,0.4,2.1
49,Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,2000.0,2.0,6.0,Medium,0.1,1.3
49,Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,4000.0,4.0,4.1,Long,0.2,1.0
49,Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,6000.0,6.0,2.4,Extreme,0.8,0.9
50,Takao,LightCruiser,Japan,15cm RKL/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,2000.0,2.0,6.9,Short,0.1,3.4
50,Takao,LightCruiser,Japan,15cm RKL/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,4000.0,4.0,5.1,Medium,0.2,2.6
50,Takao,LightCruiser,Japan,15cm RKL/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,6000.0,6.0,4.0,Medium,0.4,2.1
50,Takao,LightCruiser,Japan,15cm RKL/25 C/75,5.9,86.0,4.5,9.0,6110.0,16.0,25.0,8000.0,8.0,3.9,Medium,0.4,2.1
51,Takao,LightCruiser,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,2000.0,2.0,6.0,Medium,0.1,1.3
51,Takao,LightCruiser,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,4000.0,4.0,4.1,Long,0.2,1.0
51,Takao,LightCruiser,Japan,12cm/25 Krupp C/78,4.7,44.1,3.0,6.0,5711.0,12.0,25.0,6000.0,6.0,2.4,Extreme,0.8,0.9
52,Fuji,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,2000.0,2.0,2.0,Short,0.3,14.7
52,Fuji,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,4000.0,4.0,2.0,Short,0.6,12.4
52,Fuji,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,6000.0,6.0,2.0,Short,0.9,10.4
52,Fuji,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,8000.0,8.0,2.0,Medium,1.1,8.6
52,Fuji,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,10000.0,10.0,2.0,Medium,1.4,7.3
52,Fuji,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,12000.0,12.0,2.0,Medium,1.6,6.3
52,Fuji,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,15000.0,15.0,2.0,Long,2.3,5.3
52,Fuji,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,18000.0,18.0,2.0,Long,2.7,4.9
53,Fuji,Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,2000.0,2.0,7.5,Short,0.1,5.8
53,Fuji,Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,4000.0,4.0,6.0,Short,0.3,4.0
53,Fuji,Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,6000.0,6.0,4.8,Medium,0.5,3.0
53,Fuji,Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,8000.0,8.0,3.9,Medium,0.7,2.4
53,Fuji,Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,10000.0,10.0,3.2,Long,0.9,2.1
53,Fuji,Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,12000.0,12.0,3.1,Long,1.0,2.1
54,Fuji (1902),Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,2000.0,2.0,2.0,Short,0.3,14.7
54,Fuji (1902),Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,4000.0,4.0,2.0,Short,0.6,12.4
54,Fuji (1902),Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,6000.0,6.0,2.0,Short,0.9,10.4
54,Fuji (1902),Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,8000.0,8.0,2.0,Medium,1.1,8.6
54,Fuji (1902),Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,10000.0,10.0,2.0,Medium,1.4,7.3
54,Fuji (1902),Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,12000.0,12.0,2.0,Medium,1.6,6.3
54,Fuji (1902),Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,15000.0,15.0,2.0,Long,2.3,5.3
54,Fuji (1902),Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,18000.0,18.0,2.0,Long,2.7,4.9
55,Fuji (1902),Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,2000.0,2.0,7.5,Short,0.1,5.8
55,Fuji (1902),Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,4000.0,4.0,6.0,Short,0.3,4.0
55,Fuji (1902),Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,6000.0,6.0,4.8,Medium,0.5,3.0
55,Fuji (1902),Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,8000.0,8.0,3.9,Medium,0.7,2.4
55,Fuji (1902),Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,10000.0,10.0,3.2,Long,0.9,2.1
55,Fuji (1902),Battleship,Japan,15cm/40 EOC,6.0,100.0,6.0,12.0,10241.0,16.0,40.0,12000.0,12.0,3.1,Long,1.0,2.1
56,Rossiya,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,2000.0,2.0,3.0,Short,0.1,6.9
56,Rossiya,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,4000.0,4.0,3.0,Short,0.2,5.0
56,Rossiya,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,6000.0,6.0,3.0,Short,0.3,3.5
56,Rossiya,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,8000.0,8.0,3.0,Medium,0.5,2.5
56,Rossiya,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,10000.0,10.0,3.0,Medium,0.7,2.1
56,Rossiya,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,12000.0,12.0,3.0,Long,1.0,1.7
56,Rossiya,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,15000.0,15.0,2.5,Long,1.5,1.6
57,Rossiya,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
57,Rossiya,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
57,Rossiya,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
57,Rossiya,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
57,Rossiya,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
57,Rossiya,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
57,Rossiya,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
58,Gromoboi,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,2000.0,2.0,3.0,Short,0.1,6.9
58,Gromoboi,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,4000.0,4.0,3.0,Short,0.2,5.0
58,Gromoboi,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,6000.0,6.0,3.0,Short,0.3,3.5
58,Gromoboi,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,8000.0,8.0,3.0,Medium,0.5,2.5
58,Gromoboi,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,10000.0,10.0,3.0,Medium,0.7,2.1
58,Gromoboi,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,12000.0,12.0,3.0,Long,1.0,1.7
58,Gromoboi,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,15000.0,15.0,2.5,Long,1.5,1.6
59,Gromoboi,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
59,Gromoboi,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
59,Gromoboi,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
59,Gromoboi,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
59,Gromoboi,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
59,Gromoboi,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
59,Gromoboi,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
60,Rurik,ArmoredCruiser,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,2000.0,2.0,1.2,Short,0.3,5.7
60,Rurik,ArmoredCruiser,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,4000.0,4.0,1.2,Short,0.6,4.5
60,Rurik,ArmoredCruiser,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,6000.0,6.0,1.2,Medium,0.9,3.7
60,Rurik,ArmoredCruiser,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,8000.0,8.0,1.2,Medium,1.1,3.2
60,Rurik,ArmoredCruiser,Russia,203mm/35 M1877,8.0,293.2,0.6,1.2,9209.0,25.0,35.0,10000.0,10.0,1.2,Long,1.3,3.0
61,Rurik,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
61,Rurik,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
61,Rurik,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
61,Rurik,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
61,Rurik,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
61,Rurik,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
61,Rurik,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
62,Rurik,ArmoredCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,2000.0,2.0,7.4,Short,0.1,4.2
62,Rurik,ArmoredCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,4000.0,4.0,6.1,Short,0.2,2.5
62,Rurik,ArmoredCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,6000.0,6.0,4.7,Medium,0.3,1.7
62,Rurik,ArmoredCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,8000.0,8.0,3.7,Long,0.5,1.4
