ship_name,ship_type,country,battery_name,battery_family,code,code_rank,range_yards,log_range_yards,shell_size_inch,log_shell_size_inch,rate_of_fire,log_rate_of_fire,damage_rating,log_damage_rating,fire_control_positions,speed_threshold_knot,range_band,range_band_rank,aspect,aspect_narrow,fire_control_value,group_mean_fire_control_value,group_mean_residual
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Short,0,Broad,0,6.0,5.902439024390244,0.09756097560975618
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Short,0,Narrow,1,3.0,3.4390243902439024,-0.4390243902439024
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Medium,1,Broad,0,3.0,3.2195121951219514,-0.21951219512195141
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Medium,1,Narrow,1,2.0,2.1463414634146343,-0.14634146341463428
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Long,2,Broad,0,2.0,2.2195121951219514,-0.21951219512195141
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Long,2,Narrow,1,1.0,1.3414634146341464,-0.3414634146341464
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Extreme,3,Broad,0,1.0,1.853658536585366,-0.853658536585366
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Extreme,3,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Short,0,Broad,0,4.0,4.219512195121951,-0.21951219512195141
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Short,0,Narrow,1,2.0,2.4390243902439024,-0.4390243902439024
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Medium,1,Broad,0,2.0,2.2195121951219514,-0.21951219512195141
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Medium,1,Narrow,1,1.0,1.3414634146341464,-0.3414634146341464
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Long,2,Broad,0,2.0,1.8780487804878048,0.12195121951219523
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Long,2,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Extreme,3,Broad,0,1.0,1.4146341463414633,-0.41463414634146334
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Extreme,3,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,27.0,Short,0,Broad,0,3.0,3.2195121951219514,-0.21951219512195141
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,27.0,Short,0,Narrow,1,2.0,2.097560975609756,-0.09756097560975618
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,27.0,Medium,1,Broad,0,2.0,1.9024390243902438,0.09756097560975618
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,27.0,Medium,1,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,27.0,Long,2,Broad,0,1.0,1.4146341463414633,-0.41463414634146334
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,27.0,Long,2,Narrow,1,1.0,1.0,0.0
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,27.0,Extreme,3,Broad,0,1.0,1.0975609756097562,-0.09756097560975618
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,27.0,Extreme,3,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,36.0,Short,0,Broad,0,2.0,2.4390243902439024,-0.4390243902439024
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,36.0,Short,0,Narrow,1,1.0,1.3658536585365855,-0.36585365853658547
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,36.0,Medium,1,Broad,0,1.0,1.4146341463414633,-0.41463414634146334
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,36.0,Medium,1,Narrow,1,1.0,1.024390243902439,-0.024390243902439046
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,36.0,Long,2,Broad,0,1.0,1.1219512195121952,-0.12195121951219523
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,36.0,Long,2,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,36.0,Extreme,3,Broad,0,1.0,0.8048780487804879,0.19512195121951215
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,36.0,Extreme,3,Narrow,1,0.0,0.34146341463414637,-0.34146341463414637
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,45.0,Short,0,Broad,0,2.0,2.3658536585365852,-0.36585365853658525
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,45.0,Short,0,Narrow,1,1.0,1.3902439024390243,-0.3902439024390243
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,45.0,Medium,1,Broad,0,1.0,1.3414634146341464,-0.3414634146341464
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,45.0,Medium,1,Narrow,1,1.0,1.024390243902439,-0.024390243902439046
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,45.0,Long,2,Broad,0,1.0,1.024390243902439,-0.024390243902439046
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,45.0,Long,2,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,45.0,Extreme,3,Broad,0,1.0,0.8048780487804879,0.19512195121951215
Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,45.0,Extreme,3,Narrow,1,0.0,0.34146341463414637,-0.34146341463414637
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,9.0,Short,0,Broad,0,7.0,5.902439024390244,1.0975609756097562
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,9.0,Short,0,Narrow,1,4.0,3.4390243902439024,0.5609756097560976
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,9.0,Medium,1,Broad,0,4.0,3.2195121951219514,0.7804878048780486
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,9.0,Medium,1,Narrow,1,3.0,2.1463414634146343,0.8536585365853657
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,9.0,Long,2,Broad,0,3.0,2.2195121951219514,0.7804878048780486
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,9.0,Long,2,Narrow,1,2.0,1.3414634146341464,0.6585365853658536
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,9.0,Extreme,3,Broad,0,2.0,1.853658536585366,0.14634146341463405
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,9.0,Extreme,3,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,18.0,Short,0,Broad,0,5.0,4.219512195121951,0.7804878048780486
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,18.0,Short,0,Narrow,1,3.0,2.4390243902439024,0.5609756097560976
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,18.0,Medium,1,Broad,0,3.0,2.2195121951219514,0.7804878048780486
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,18.0,Medium,1,Narrow,1,2.0,1.3414634146341464,0.6585365853658536
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,18.0,Long,2,Broad,0,2.0,1.8780487804878048,0.12195121951219523
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,18.0,Long,2,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,18.0,Extreme,3,Broad,0,2.0,1.4146341463414633,0.5853658536585367
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,18.0,Extreme,3,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,27.0,Short,0,Broad,0,4.0,3.2195121951219514,0.7804878048780486
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,27.0,Short,0,Narrow,1,2.0,2.097560975609756,-0.09756097560975618
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,27.0,Medium,1,Broad,0,2.0,1.9024390243902438,0.09756097560975618
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,27.0,Medium,1,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,27.0,Long,2,Broad,0,2.0,1.4146341463414633,0.5853658536585367
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,27.0,Long,2,Narrow,1,1.0,1.0,0.0
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,27.0,Extreme,3,Broad,0,1.0,1.0975609756097562,-0.09756097560975618
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,27.0,Extreme,3,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,36.0,Short,0,Broad,0,3.0,2.4390243902439024,0.5609756097560976
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,36.0,Short,0,Narrow,1,2.0,1.3658536585365855,0.6341463414634145
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,36.0,Medium,1,Broad,0,2.0,1.4146341463414633,0.5853658536585367
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,36.0,Medium,1,Narrow,1,1.0,1.024390243902439,-0.024390243902439046
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,36.0,Long,2,Broad,0,1.0,1.1219512195121952,-0.12195121951219523
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,36.0,Long,2,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,36.0,Extreme,3,Broad,0,1.0,0.8048780487804879,0.19512195121951215
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,36.0,Extreme,3,Narrow,1,1.0,0.34146341463414637,0.6585365853658536
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,45.0,Short,0,Broad,0,3.0,2.3658536585365852,0.6341463414634148
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,45.0,Short,0,Narrow,1,2.0,1.3902439024390243,0.6097560975609757
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,45.0,Medium,1,Broad,0,2.0,1.3414634146341464,0.6585365853658536
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,45.0,Medium,1,Narrow,1,1.0,1.024390243902439,-0.024390243902439046
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,45.0,Long,2,Broad,0,1.0,1.024390243902439,-0.024390243902439046
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,45.0,Long,2,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,45.0,Extreme,3,Broad,0,1.0,0.8048780487804879,0.19512195121951215
Tenryu,LightCruiser,Japan,15cm RKL L/25 C/75,15cm RKL L/25 C/75,Z,0,6110.0,8.71768205216564,5.9,1.7749523509116738,4.5,1.5040773967762742,16.0,2.772588722239781,1.0,45.0,Extreme,3,Narrow,1,1.0,0.34146341463414637,0.6585365853658536
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Short,0,Broad,0,6.0,5.902439024390244,0.09756097560975618
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Short,0,Narrow,1,3.0,3.4390243902439024,-0.4390243902439024
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Medium,1,Broad,0,3.0,3.2195121951219514,-0.21951219512195141
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Medium,1,Narrow,1,2.0,2.1463414634146343,-0.14634146341463428
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Long,2,Broad,0,2.0,2.2195121951219514,-0.21951219512195141
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Long,2,Narrow,1,1.0,1.3414634146341464,-0.3414634146341464
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Extreme,3,Broad,0,2.0,1.853658536585366,0.14634146341463405
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,9.0,Extreme,3,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Short,0,Broad,0,4.0,4.219512195121951,-0.21951219512195141
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Short,0,Narrow,1,2.0,2.4390243902439024,-0.4390243902439024
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Medium,1,Broad,0,2.0,2.2195121951219514,-0.21951219512195141
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Medium,1,Narrow,1,1.0,1.3414634146341464,-0.3414634146341464
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Long,2,Broad,0,2.0,1.8780487804878048,0.12195121951219523
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Long,2,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Extreme,3,Broad,0,1.0,1.4146341463414633,-0.41463414634146334
Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,12cm/25 Krupp C/78,Z,0,5711.0,8.650149418664864,4.7,1.547562508716013,3.0,1.0986122886681098,12.0,2.4849066497880004,1.0,18.0,Extreme,3,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
