ship_name,ship_type,country,battery_name,battery_family,code,code_rank,range_yards,log_range_yards,shell_size_inch,log_shell_size_inch,rate_of_fire,log_rate_of_fire,damage_rating,log_damage_rating,fire_control_positions,speed_threshold_knot,range_band,range_band_rank,aspect,aspect_narrow,fire_control_value
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,9.0,Short,0,Narrow,1,3.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,9.0,Medium,1,Broad,0,2.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,9.0,Medium,1,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,9.0,Long,2,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,9.0,Long,2,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,9.0,Extreme,3,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,9.0,Extreme,3,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,18.0,Short,0,Broad,0,3.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,18.0,Short,0,Narrow,1,2.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,18.0,Medium,1,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,18.0,Medium,1,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,18.0,Long,2,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,18.0,Long,2,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,18.0,Extreme,3,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,18.0,Extreme,3,Narrow,1,0.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,27.0,Short,0,Broad,0,2.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,27.0,Short,0,Narrow,1,2.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,27.0,Medium,1,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,27.0,Medium,1,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,27.0,Long,2,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,27.0,Long,2,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,27.0,Extreme,3,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,27.0,Extreme,3,Narrow,1,0.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,36.0,Short,0,Broad,0,2.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,36.0,Short,0,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,36.0,Medium,1,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,36.0,Medium,1,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,36.0,Long,2,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,36.0,Long,2,Narrow,1,0.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,36.0,Extreme,3,Broad,0,0.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,36.0,Extreme,3,Narrow,1,0.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,45.0,Short,0,Broad,0,2.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,45.0,Short,0,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,45.0,Medium,1,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,45.0,Medium,1,Narrow,1,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,45.0,Long,2,Broad,0,1.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,45.0,Long,2,Narrow,1,0.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,45.0,Extreme,3,Broad,0,0.0
Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Armstrong 4.7'' Gun,Z,0,8797.0,9.082166033252674,4.7,1.547562508716013,4.0,1.3862943611198906,13.0,2.5649493574615367,1.0,45.0,Extreme,3,Narrow,1,0.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,9.0,Short,0,Broad,0,9.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,9.0,Short,0,Narrow,1,5.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,9.0,Medium,1,Broad,0,5.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,9.0,Medium,1,Narrow,1,3.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,9.0,Long,2,Broad,0,4.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,9.0,Long,2,Narrow,1,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,9.0,Extreme,3,Broad,0,3.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,9.0,Extreme,3,Narrow,1,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,18.0,Short,0,Broad,0,6.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,18.0,Short,0,Narrow,1,4.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,18.0,Medium,1,Broad,0,4.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,18.0,Medium,1,Narrow,1,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,18.0,Long,2,Broad,0,3.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,18.0,Long,2,Narrow,1,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,18.0,Extreme,3,Broad,0,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,18.0,Extreme,3,Narrow,1,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,27.0,Short,0,Broad,0,5.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,27.0,Short,0,Narrow,1,3.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,27.0,Medium,1,Broad,0,3.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,27.0,Medium,1,Narrow,1,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,27.0,Long,2,Broad,0,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,27.0,Long,2,Narrow,1,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,27.0,Extreme,3,Broad,0,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,27.0,Extreme,3,Narrow,1,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,36.0,Short,0,Broad,0,4.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,36.0,Short,0,Narrow,1,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,36.0,Medium,1,Broad,0,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,36.0,Medium,1,Narrow,1,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,36.0,Long,2,Broad,0,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,36.0,Long,2,Narrow,1,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,36.0,Extreme,3,Broad,0,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,36.0,Extreme,3,Narrow,1,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,45.0,Short,0,Broad,0,3.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,45.0,Short,0,Narrow,1,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,45.0,Medium,1,Broad,0,2.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,45.0,Medium,1,Narrow,1,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,45.0,Long,2,Broad,0,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,45.0,Long,2,Narrow,1,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,45.0,Extreme,3,Broad,0,1.0
Fuso,Battleship,Japan,24cm RKL/20 C/67,24cm RKL/20 C/67,Y,1,8475.0,9.044875932248651,9.5,2.2512917986064953,0.8,-0.2231435513142097,27.0,3.295836866004329,1.0,45.0,Extreme,3,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,9.0,Short,0,Broad,0,6.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,9.0,Short,0,Narrow,1,3.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,9.0,Medium,1,Broad,0,3.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,9.0,Medium,1,Narrow,1,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,9.0,Long,2,Broad,0,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,9.0,Long,2,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,9.0,Extreme,3,Broad,0,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,9.0,Extreme,3,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,18.0,Short,0,Broad,0,4.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,18.0,Short,0,Narrow,1,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,18.0,Medium,1,Broad,0,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,18.0,Medium,1,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,18.0,Long,2,Broad,0,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,18.0,Long,2,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,18.0,Extreme,3,Broad,0,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,18.0,Extreme,3,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,27.0,Short,0,Broad,0,3.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,27.0,Short,0,Narrow,1,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,27.0,Medium,1,Broad,0,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,27.0,Medium,1,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,27.0,Long,2,Broad,0,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,27.0,Long,2,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,27.0,Extreme,3,Broad,0,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,27.0,Extreme,3,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,36.0,Short,0,Broad,0,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,36.0,Short,0,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,36.0,Medium,1,Broad,0,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,36.0,Medium,1,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,36.0,Long,2,Broad,0,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,36.0,Long,2,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,36.0,Extreme,3,Broad,0,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,36.0,Extreme,3,Narrow,1,0.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,45.0,Short,0,Broad,0,2.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,45.0,Short,0,Narrow,1,1.0
Fuso,Battleship,Japan,15cm/35 EOC,15cm/35 EOC,Z,0,8828.0,9.085683767376628,6.0,1.791759469228055,5.0,1.6094379124341003,16.0,2.772588722239781,1.0,45.0,Medium,1,Broad,0,1.0
