battery_id,ship_name,ship_type,country,battery_name,code,left_top_value,range_band,range_band_index,aspect,aspect_index,speed_threshold_knot,speed_index,fire_control_value,range_yards,shell_size_inch,rate_of_fire,damage_rating,latent_fire_control_value,predicted_fire_control_value,residual,absolute_residual
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Long,2,Broad,0,18.0,1,2.0,9590.0,10.4,0.5,34.0,1.9561050035791994,2.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Long,2,Narrow,1,18.0,1,2.0,9590.0,10.4,0.5,34.0,1.1745728476452104,1.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Extreme,3,Broad,0,18.0,1,2.0,9590.0,10.4,0.5,34.0,1.675199760933549,2.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Extreme,3,Narrow,1,18.0,1,1.0,9590.0,10.4,0.5,34.0,1.0058990442609068,1.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Short,0,Broad,0,27.0,2,4.0,9590.0,10.4,0.5,34.0,3.685681419845717,4.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Short,0,Narrow,1,27.0,2,3.0,9590.0,10.4,0.5,34.0,2.213123177385681,2.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Medium,1,Broad,0,27.0,2,3.0,9590.0,10.4,0.5,34.0,2.21527696716978,2.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Medium,1,Narrow,1,27.0,2,2.0,9590.0,10.4,0.5,34.0,1.3301965747699716,1.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Long,2,Broad,0,27.0,2,2.0,9590.0,10.4,0.5,34.0,1.535040762168288,2.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Long,2,Narrow,1,27.0,2,1.0,9590.0,10.4,0.5,34.0,0.9217384526763106,1.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Extreme,3,Broad,0,27.0,2,2.0,9590.0,10.4,0.5,34.0,1.3146021880739251,1.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Extreme,3,Narrow,1,27.0,2,1.0,9590.0,10.4,0.5,34.0,0.7893727753578118,1.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Short,0,Broad,0,36.0,3,4.0,9590.0,10.4,0.5,34.0,3.0753117185217342,3.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Short,0,Narrow,1,36.0,3,3.0,9590.0,10.4,0.5,34.0,1.8466174545902942,2.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Medium,1,Broad,0,36.0,3,2.0,9590.0,10.4,0.5,34.0,1.8484145645973087,2.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Medium,1,Narrow,1,36.0,3,2.0,9590.0,10.4,0.5,34.0,1.1099084940713095,1.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Long,2,Broad,0,36.0,3,2.0,9590.0,10.4,0.5,34.0,1.2808293247717215,1.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Long,2,Narrow,1,36.0,3,1.0,9590.0,10.4,0.5,34.0,0.7690933485635356,1.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Extreme,3,Broad,0,36.0,3,1.0,9590.0,10.4,0.5,34.0,1.0968966260646824,1.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Extreme,3,Narrow,1,36.0,3,1.0,9590.0,10.4,0.5,34.0,0.6586481764996176,1.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Short,0,Broad,0,45.0,4,4.0,9590.0,10.4,0.5,34.0,2.6305860356520236,3.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Short,0,Narrow,1,45.0,4,3.0,9590.0,10.4,0.5,34.0,1.5795751890710916,2.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Medium,1,Broad,0,45.0,4,2.0,9590.0,10.4,0.5,34.0,1.5811124161627423,2.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Medium,1,Narrow,1,45.0,4,2.0,9590.0,10.4,0.5,34.0,0.9494028744373995,1.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Long,2,Broad,0,45.0,4,2.0,9590.0,10.4,0.5,34.0,1.0956065739630774,1.0,-1.0,1.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Long,2,Narrow,1,45.0,4,1.0,9590.0,10.4,0.5,34.0,0.6578735451951527,1.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Extreme,3,Broad,0,45.0,4,1.0,9590.0,10.4,0.5,34.0,0.9382726732061454,1.0,0.0,0.0
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,Extreme,3,Narrow,1,45.0,4,1.0,9590.0,10.4,0.5,34.0,0.5634000238325167,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Broad,0,9.0,0,3.0,7818.0,5.9,4.0,17.0,3.0,3.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Narrow,1,9.0,0,3.0,7818.0,5.9,4.0,17.0,1.8013953936460865,2.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Broad,0,9.0,0,2.0,7818.0,5.9,4.0,17.0,1.8031484939866382,2.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Narrow,1,9.0,0,1.0,7818.0,5.9,4.0,17.0,1.0827277970424694,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Broad,0,9.0,0,1.0,7818.0,5.9,4.0,17.0,1.2494629247412368,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Narrow,1,9.0,0,1.0,7818.0,5.9,4.0,17.0,0.7502589190534769,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Broad,0,9.0,0,1.0,7818.0,5.9,4.0,17.0,1.0700345784055485,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Narrow,1,9.0,0,1.0,7818.0,5.9,4.0,17.0,0.6425184535272624,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Broad,0,18.0,1,3.0,7818.0,5.9,4.0,17.0,2.0128585631941216,2.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Narrow,1,18.0,1,2.0,7818.0,5.9,4.0,17.0,1.2086513812663235,1.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Broad,0,18.0,1,1.0,7818.0,5.9,4.0,17.0,1.209827628943863,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Narrow,1,18.0,1,1.0,7818.0,5.9,4.0,17.0,0.7264593059617471,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Broad,0,18.0,1,1.0,7818.0,5.9,4.0,17.0,0.8383307158196569,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Narrow,1,18.0,1,1.0,7818.0,5.9,4.0,17.0,0.5033883632765187,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Broad,0,18.0,1,1.0,7818.0,5.9,4.0,17.0,0.7179427546858067,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Narrow,1,18.0,1,0.0,7818.0,5.9,4.0,17.0,0.4310995903975315,0.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Broad,0,27.0,2,2.0,7818.0,5.9,4.0,17.0,1.5795777513624503,2.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Narrow,1,27.0,2,2.0,7818.0,5.9,4.0,17.0,0.9484813617367204,1.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Broad,0,27.0,2,1.0,7818.0,5.9,4.0,17.0,0.9494044145013343,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Narrow,1,27.0,2,1.0,7818.0,5.9,4.0,17.0,0.5700842463299878,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Broad,0,27.0,2,1.0,7818.0,5.9,4.0,17.0,0.6578746123578377,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Narrow,1,27.0,2,1.0,7818.0,5.9,4.0,17.0,0.39503076543270454,0.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Broad,0,27.0,2,1.0,7818.0,5.9,4.0,17.0,0.5634009377459679,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Narrow,1,27.0,2,0.0,7818.0,5.9,4.0,17.0,0.3383026180104907,0.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Broad,0,36.0,3,2.0,7818.0,5.9,4.0,17.0,1.3179907365093146,1.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Narrow,1,36.0,3,1.0,7818.0,5.9,4.0,17.0,0.7914074805386975,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Broad,0,36.0,3,1.0,7818.0,5.9,4.0,17.0,0.7921776705417036,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Narrow,1,36.0,3,1.0,7818.0,5.9,4.0,17.0,0.475675068887704,0.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Broad,0,36.0,3,1.0,7818.0,5.9,4.0,17.0,0.548926853473595,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Narrow,1,36.0,3,0.0,7818.0,5.9,4.0,17.0,0.3296114350986581,0.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Broad,0,36.0,3,0.0,7818.0,5.9,4.0,17.0,0.470098554027721,0.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Narrow,1,36.0,3,0.0,7818.0,5.9,4.0,17.0,0.2822777899284075,0.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Broad,0,45.0,4,2.0,7818.0,5.9,4.0,17.0,1.1273940152794386,1.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Short,0,Narrow,1,45.0,4,1.0,7818.0,5.9,4.0,17.0,0.6769607953161821,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Broad,0,45.0,4,1.0,7818.0,5.9,4.0,17.0,0.6776196069268896,1.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Medium,1,Narrow,1,45.0,4,1.0,7818.0,5.9,4.0,17.0,0.40688694618745685,0.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Broad,0,45.0,4,1.0,7818.0,5.9,4.0,17.0,0.46954567455560464,0.0,-1.0,1.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Long,2,Narrow,1,45.0,4,0.0,7818.0,5.9,4.0,17.0,0.28194580508363687,0.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Broad,0,45.0,4,0.0,7818.0,5.9,4.0,17.0,0.40211685994549085,0.0,0.0,0.0
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,Extreme,3,Narrow,1,45.0,4,0.0,7818.0,5.9,4.0,17.0,0.2414571530710786,0.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Broad,0,9.0,0,7.0,7818.0,5.9,4.0,17.0,7.0,7.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Narrow,1,9.0,0,5.0,7818.0,5.9,4.0,17.0,4.203255918507535,4.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Broad,0,9.0,0,4.0,7818.0,5.9,4.0,17.0,4.207346485968823,4.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Narrow,1,9.0,0,3.0,7818.0,5.9,4.0,17.0,2.526364859765762,3.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Broad,0,9.0,0,3.0,7818.0,5.9,4.0,17.0,2.9154134910628855,3.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Narrow,1,9.0,0,2.0,7818.0,5.9,4.0,17.0,1.7506041444581129,2.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Broad,0,9.0,0,2.0,7818.0,5.9,4.0,17.0,2.4967473496129466,2.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Narrow,1,9.0,0,2.0,7818.0,5.9,4.0,17.0,1.4992097248969458,1.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Broad,0,18.0,1,5.0,7818.0,5.9,4.0,17.0,4.696669980786284,5.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Narrow,1,18.0,1,4.0,7818.0,5.9,4.0,17.0,2.8201865562880886,3.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Broad,0,18.0,1,3.0,7818.0,5.9,4.0,17.0,2.822931134202347,3.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Narrow,1,18.0,1,2.0,7818.0,5.9,4.0,17.0,1.6950717139107436,2.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Broad,0,18.0,1,2.0,7818.0,5.9,4.0,17.0,1.9561050035791994,2.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Narrow,1,18.0,1,2.0,7818.0,5.9,4.0,17.0,1.1745728476452104,1.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Broad,0,18.0,1,2.0,7818.0,5.9,4.0,17.0,1.675199760933549,2.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Narrow,1,18.0,1,1.0,7818.0,5.9,4.0,17.0,1.0058990442609068,1.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Broad,0,27.0,2,4.0,7818.0,5.9,4.0,17.0,3.685681419845717,4.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Narrow,1,27.0,2,3.0,7818.0,5.9,4.0,17.0,2.213123177385681,2.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Broad,0,27.0,2,3.0,7818.0,5.9,4.0,17.0,2.21527696716978,2.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Narrow,1,27.0,2,2.0,7818.0,5.9,4.0,17.0,1.3301965747699716,1.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Broad,0,27.0,2,2.0,7818.0,5.9,4.0,17.0,1.535040762168288,2.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Narrow,1,27.0,2,1.0,7818.0,5.9,4.0,17.0,0.9217384526763106,1.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Broad,0,27.0,2,2.0,7818.0,5.9,4.0,17.0,1.3146021880739251,1.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Narrow,1,27.0,2,1.0,7818.0,5.9,4.0,17.0,0.7893727753578118,1.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Broad,0,36.0,3,4.0,7818.0,5.9,4.0,17.0,3.0753117185217342,3.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Narrow,1,36.0,3,3.0,7818.0,5.9,4.0,17.0,1.8466174545902942,2.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Broad,0,36.0,3,2.0,7818.0,5.9,4.0,17.0,1.8484145645973087,2.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Narrow,1,36.0,3,2.0,7818.0,5.9,4.0,17.0,1.1099084940713095,1.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Broad,0,36.0,3,2.0,7818.0,5.9,4.0,17.0,1.2808293247717215,1.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Narrow,1,36.0,3,1.0,7818.0,5.9,4.0,17.0,0.7690933485635356,1.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Broad,0,36.0,3,1.0,7818.0,5.9,4.0,17.0,1.0968966260646824,1.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Narrow,1,36.0,3,1.0,7818.0,5.9,4.0,17.0,0.6586481764996176,1.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Broad,0,45.0,4,4.0,7818.0,5.9,4.0,17.0,2.6305860356520236,3.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Short,0,Narrow,1,45.0,4,3.0,7818.0,5.9,4.0,17.0,1.5795751890710916,2.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Broad,0,45.0,4,2.0,7818.0,5.9,4.0,17.0,1.5811124161627423,2.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Medium,1,Narrow,1,45.0,4,2.0,7818.0,5.9,4.0,17.0,0.9494028744373995,1.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Broad,0,45.0,4,2.0,7818.0,5.9,4.0,17.0,1.0956065739630774,1.0,-1.0,1.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Long,2,Narrow,1,45.0,4,1.0,7818.0,5.9,4.0,17.0,0.6578735451951527,1.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Broad,0,45.0,4,1.0,7818.0,5.9,4.0,17.0,0.9382726732061454,1.0,0.0,0.0
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,Extreme,3,Narrow,1,45.0,4,1.0,7818.0,5.9,4.0,17.0,0.5634000238325167,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Short,0,Broad,0,9.0,0,3.0,8797.0,4.7,4.0,13.0,3.0,3.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Short,0,Narrow,1,9.0,0,3.0,8797.0,4.7,4.0,13.0,1.8013953936460865,2.0,-1.0,1.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Medium,1,Broad,0,9.0,0,2.0,8797.0,4.7,4.0,13.0,1.8031484939866382,2.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Medium,1,Narrow,1,9.0,0,1.0,8797.0,4.7,4.0,13.0,1.0827277970424694,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Long,2,Broad,0,9.0,0,1.0,8797.0,4.7,4.0,13.0,1.2494629247412368,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Long,2,Narrow,1,9.0,0,1.0,8797.0,4.7,4.0,13.0,0.7502589190534769,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Extreme,3,Broad,0,9.0,0,1.0,8797.0,4.7,4.0,13.0,1.0700345784055485,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Extreme,3,Narrow,1,9.0,0,1.0,8797.0,4.7,4.0,13.0,0.6425184535272624,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Short,0,Broad,0,18.0,1,3.0,8797.0,4.7,4.0,13.0,2.0128585631941216,2.0,-1.0,1.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Short,0,Narrow,1,18.0,1,2.0,8797.0,4.7,4.0,13.0,1.2086513812663235,1.0,-1.0,1.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Medium,1,Broad,0,18.0,1,1.0,8797.0,4.7,4.0,13.0,1.209827628943863,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Medium,1,Narrow,1,18.0,1,1.0,8797.0,4.7,4.0,13.0,0.7264593059617471,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Long,2,Broad,0,18.0,1,1.0,8797.0,4.7,4.0,13.0,0.8383307158196569,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Long,2,Narrow,1,18.0,1,1.0,8797.0,4.7,4.0,13.0,0.5033883632765187,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Extreme,3,Broad,0,18.0,1,1.0,8797.0,4.7,4.0,13.0,0.7179427546858067,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Extreme,3,Narrow,1,18.0,1,0.0,8797.0,4.7,4.0,13.0,0.4310995903975315,0.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Short,0,Broad,0,27.0,2,2.0,8797.0,4.7,4.0,13.0,1.5795777513624503,2.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Short,0,Narrow,1,27.0,2,2.0,8797.0,4.7,4.0,13.0,0.9484813617367204,1.0,-1.0,1.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Medium,1,Broad,0,27.0,2,1.0,8797.0,4.7,4.0,13.0,0.9494044145013343,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Medium,1,Narrow,1,27.0,2,1.0,8797.0,4.7,4.0,13.0,0.5700842463299878,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Long,2,Broad,0,27.0,2,1.0,8797.0,4.7,4.0,13.0,0.6578746123578377,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Long,2,Narrow,1,27.0,2,1.0,8797.0,4.7,4.0,13.0,0.39503076543270454,0.0,-1.0,1.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Extreme,3,Broad,0,27.0,2,1.0,8797.0,4.7,4.0,13.0,0.5634009377459679,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Extreme,3,Narrow,1,27.0,2,0.0,8797.0,4.7,4.0,13.0,0.3383026180104907,0.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Short,0,Broad,0,36.0,3,2.0,8797.0,4.7,4.0,13.0,1.3179907365093146,1.0,-1.0,1.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Short,0,Narrow,1,36.0,3,1.0,8797.0,4.7,4.0,13.0,0.7914074805386975,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Medium,1,Broad,0,36.0,3,1.0,8797.0,4.7,4.0,13.0,0.7921776705417036,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Medium,1,Narrow,1,36.0,3,1.0,8797.0,4.7,4.0,13.0,0.475675068887704,0.0,-1.0,1.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Long,2,Broad,0,36.0,3,1.0,8797.0,4.7,4.0,13.0,0.548926853473595,1.0,0.0,0.0
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,Long,2,Narrow,1,36.0,3,0.0,8797.0,4.7,4.0,13.0,0.3296114350986581,0.0,0.0,0.0
